date,description,amount,balance
2023-07-15 11:55:11,Purchase by Erica Miranda,$136.53,"$290,705.50"
2023-07-15 12:45:24,Purchase by Mickey Key,$48.85,"$290,754.35"
2023-07-15 21:09:13,Purchase by Mel Green,$79.55,"$290,568.97"
2023-07-16 17:49:04,Purchase by Steph Santiago,$128.31,"$290,882.66"
2023-07-16 18:39:21,Purchase by Angela Brown,$71.56,"$290,954.22"
2023-07-17 19:53:10,Purchase by Hannah Phillips,$23.32,"$290,977.54"
2023-07-18 08:44:10,Purchase by Hannah Phillips,$145.27,"$291,299.68"
2023-07-18 18:09:59,Purchase by Kim Hahn,$176.87,"$291,154.41"
2023-07-19 09:22:21,Purchase by Patricia Wilkerson,$78.65,"$291,520.59"
2023-07-19 09:35:11,Purchase by Mike Calhoun,$175.84,"$292,051.40"
2023-07-19 13:16:53,Purchase by Bob Lewis,$50.57,"$291,571.16"
2023-07-19 16:51:25,Purchase by Cassie Daniel,$90.49,"$291,661.65"
2023-07-19 17:41:45,Purchase by Katherine Calhoun,$48.50,"$291,710.15"
2023-07-19 17:50:52,Purchase by Lindy Tucker,$142.26,"$291,441.94"
2023-07-19 19:06:08,Purchase by Mikayla Bryant,$165.41,"$291,875.56"
2023-07-20 10:53:17,Purchase by Jonathon Hayes,$173.76,"$292,245.94"
2023-07-20 13:48:14,Purchase by Mel Green,$20.78,"$292,072.18"
2023-07-21 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$289,245.94"
2023-07-21 09:30:36,Purchase by Mike Gomez,$26.75,"$289,272.69"
2023-07-21 10:43:38,Purchase by Mark Lewis,$86.23,"$289,358.92"
2023-07-21 16:30:47,Purchase by Thys Hayes,$36.29,"$289,395.21"
2023-07-21 20:46:23,Purchase by Jonathon Bryant,$84.57,"$289,479.78"
2023-07-22 08:07:49,Purchase by Brina Wheeler,$56.53,"$289,869.77"
2023-07-22 09:43:38,Purchase by Albert Gilbert,$46.41,"$289,725.89"
2023-07-22 10:22:55,Purchase by Amber Calhoun,$63.29,"$289,933.06"
2023-07-22 13:31:21,Purchase by Mel Green,$199.70,"$289,679.48"
2023-07-22 15:56:41,Purchase by Becky Calhoun,$43.11,"$289,976.17"
2023-07-22 20:35:43,Purchase by Sara Walker,$39.56,"$289,765.45"
2023-07-22 20:38:52,Purchase by Erica Miranda,$47.79,"$289,813.24"
2023-07-23 09:14:43,Purchase by Mickey Key,$185.49,"$290,369.16"
2023-07-23 17:58:26,Purchase by Christina King,$125.62,"$290,183.67"
2023-07-23 18:16:54,Purchase by Albert Gilbert,$81.88,"$290,058.05"
2023-07-24 08:48:46,Purchase by Bob Lewis,$76.51,"$291,087.36"
2023-07-24 13:09:36,Purchase by Albert Gilbert,$142.21,"$290,645.22"
2023-07-24 14:37:49,Purchase by Erica Miranda,$48.45,"$290,851.56"
2023-07-24 15:45:47,Purchase by Lena Hartman,$157.89,"$290,803.11"
2023-07-24 16:36:06,Purchase by Day Brown,$128.86,"$291,390.51"
2023-07-24 17:32:45,Purchase by Stephanie Daniel,$131.73,"$291,261.65"
2023-07-24 19:24:15,Purchase by Dicey Green,$42.45,"$291,432.96"
2023-07-24 20:33:11,Purchase by Dian Phillips,$42.56,"$291,129.92"
2023-07-24 20:36:33,Purchase by Betsy Nunez,$133.85,"$290,503.01"
2023-07-24 21:29:31,Purchase by Danny Reyes,$159.29,"$291,010.85"
2023-07-25 11:03:27,Purchase by Cassie Garcia,$184.29,"$291,787.25"
2023-07-25 13:36:27,Purchase by Geoff Williamson,$34.60,"$291,467.56"
2023-07-25 13:49:39,Purchase by Lena Hartman,$135.40,"$291,602.96"
2023-07-25 14:49:15,Purchase by Becky Calhoun,$100.22,"$292,044.61"
2023-07-25 20:52:37,Purchase by Jonathon Hayes,$157.14,"$291,944.39"
2023-07-26 10:11:53,Purchase by Hannah Phillips,$96.82,"$292,409.18"
2023-07-26 11:58:01,Purchase by Lena Hartman,$83.41,"$292,128.02"
2023-07-26 17:02:32,Purchase by Teri May,$70.40,"$292,198.42"
2023-07-26 18:52:48,Purchase by Bob Lewis,$113.94,"$292,312.36"
2023-07-27 08:46:50,Purchase by Betsy Nunez,$190.36,"$292,599.54"
2023-07-27 13:26:31,Purchase by Mel Green,$30.73,"$292,630.27"
2023-07-27 13:28:26,Purchase by Mikayla Bryant,$160.90,"$293,184.42"
2023-07-27 18:54:29,Purchase by Sara Walker,$111.88,"$292,777.75"
2023-07-27 19:08:01,Purchase by Becky Calhoun,$188.34,"$293,023.52"
2023-07-27 19:50:11,Purchase by Mickey Key,$57.43,"$292,835.18"
2023-07-27 20:00:58,Purchase by Mike Gomez,$35.60,"$292,665.87"
2023-07-28 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$290,184.42"
2023-07-28 08:22:31,Purchase by Kim Hahn,$177.21,"$290,361.63"
2023-07-28 09:48:01,Purchase by Mickey Key,$118.45,"$290,480.08"
2023-07-28 11:41:57,Purchase by Mikayla Bryant,$148.70,"$290,790.96"
2023-07-28 14:03:06,Purchase by Becky Calhoun,$162.18,"$290,642.26"
2023-07-29 08:16:43,Purchase by Cassie Garcia,$42.90,"$290,833.86"
2023-07-29 17:30:01,Purchase by Micah Green,$87.60,"$290,921.46"
2023-07-30 12:59:05,Purchase by Betsy Nunez,$122.15,"$291,043.61"
2023-07-30 15:38:11,Purchase by Mikayla Bryant,$85.74,"$291,310.25"
2023-07-30 17:28:31,Purchase by Jonathon Bryant,$36.94,"$291,347.19"
2023-07-30 21:43:49,Purchase by Derrek Nunez,$180.90,"$291,224.51"
2023-07-31 08:40:46,Purchase by Amber Calhoun,$82.49,"$291,933.15"
2023-07-31 14:08:50,Purchase by Manda Martinez,$173.54,"$291,549.11"
2023-07-31 15:09:03,Purchase by Lindy Tucker,$28.38,"$291,375.57"
2023-07-31 18:23:03,Purchase by Thys Hayes,$160.78,"$292,314.41"
2023-07-31 19:04:30,Purchase by Bob Lewis,$121.76,"$291,670.87"
2023-07-31 19:36:06,Purchase by Mikayla Bryant,$24.94,"$292,153.63"
2023-07-31 19:43:14,Purchase by Becky Calhoun,$195.54,"$292,128.69"
2023-07-31 20:53:26,Purchase by Mickey Key,$179.79,"$291,850.66"
2023-08-01 15:37:32,Purchase by Lena Hartman,$162.92,"$292,477.33"
2023-08-02 12:24:36,Purchase by Lib Bryant,$193.81,"$292,738.48"
2023-08-02 17:14:09,Purchase by Reg Stokes,$67.34,"$292,544.67"
2023-08-03 12:48:58,Purchase by Betsy Nunez,$88.36,"$292,826.84"
2023-08-04 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$289,826.84"
2023-08-04 17:25:27,Purchase by Kim Hahn,$160.99,"$289,987.83"
2023-08-05 20:52:18,Purchase by Hannah Phillips,$50.10,"$290,119.33"
2023-08-05 21:23:19,Purchase by Amber Calhoun,$81.40,"$290,069.23"
2023-08-06 15:27:39,Purchase by Jonathon Bryant,$100.17,"$290,417.15"
2023-08-06 16:21:22,Purchase by Andrea Phillips,$153.54,"$290,316.98"
2023-08-06 17:49:40,Purchase by Marty King,$44.11,"$290,163.44"
2023-08-06 18:50:34,Purchase by Dicey Green,$109.40,"$290,526.55"
2023-08-07 10:17:24,Purchase by Jonathon Bryant,$120.50,"$290,965.98"
2023-08-07 15:20:27,Purchase by Albert Gilbert,$193.77,"$290,792.53"
2023-08-07 15:51:22,Purchase by Brina Wheeler,$52.95,"$290,845.48"
2023-08-07 21:14:34,Purchase by Betsy Nunez,$72.21,"$290,598.76"
2023-08-08 21:13:52,Purchase by Becky Calhoun,$27.73,"$290,993.71"
2023-08-09 15:55:26,Purchase by Erica Miranda,$193.44,"$291,368.05"
2023-08-09 15:58:39,Purchase by Jonathon Bryant,$132.69,"$291,528.47"
2023-08-09 17:38:20,Purchase by Amber Calhoun,$27.73,"$291,395.78"
2023-08-09 18:03:11,Purchase by Stephanie Dominguez,$180.90,"$291,174.61"
2023-08-09 21:43:48,Purchase by Hannah Phillips,$168.85,"$291,697.32"
2023-08-10 09:21:11,Purchase by Lena Hartman,$51.74,"$291,749.06"
2023-08-10 09:37:15,Purchase by Angela Brown,$26.80,"$291,825.00"
2023-08-10 13:22:41,Purchase by Erica Miranda,$49.14,"$291,798.20"
2023-08-10 19:59:40,Purchase by Jonathon Bryant,$34.31,"$291,859.31"
2023-08-11 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$288,859.31"
2023-08-11 08:52:18,Purchase by John Calhoun,$112.33,"$289,150.90"
2023-08-11 10:01:22,Purchase by Curt Porter,$26.51,"$288,885.82"
2023-08-11 10:56:51,Purchase by Sara Walker,$152.75,"$289,038.57"
2023-08-11 20:17:34,Purchase by Katherine Calhoun,$45.40,"$289,196.30"
2023-08-11 21:57:52,Purchase by Jonathon Bryant,$82.87,"$289,279.17"
2023-08-12 08:45:02,Purchase by Albert Gilbert,$22.47,"$289,301.64"
2023-08-12 14:22:40,Purchase by Katherine Calhoun,$69.80,"$289,465.57"
2023-08-12 16:55:52,Purchase by Amber Calhoun,$94.13,"$289,395.77"
2023-08-12 20:33:08,Purchase by Thys Hayes,$136.40,"$289,601.97"
2023-08-13 09:10:34,Purchase by Jock Brown,$117.40,"$289,719.37"
2023-08-13 12:59:51,Purchase by Kim Nunez,$166.25,"$289,885.62"
2023-08-13 16:07:41,Purchase by Hannah Phillips,$171.84,"$290,271.96"
2023-08-13 18:55:35,Purchase by Jonathon Bryant,$167.84,"$290,100.12"
2023-08-13 20:00:38,Purchase by Mikayla Bryant,$46.66,"$289,932.28"
2023-08-14 18:36:06,Purchase by Amber Calhoun,$79.88,"$290,752.60"
2023-08-14 18:50:24,Purchase by Mickey Key,$177.31,"$290,672.72"
2023-08-14 20:51:17,Purchase by Lena Hartman,$113.89,"$290,385.85"
2023-08-14 21:54:36,Purchase by Kim Hahn,$109.56,"$290,495.41"
2023-08-15 11:32:01,Purchase by Becky Calhoun,$42.32,"$290,794.92"
2023-08-16 10:42:19,Purchase by Lena Hartman,$113.25,"$290,908.17"
2023-08-16 10:52:53,Purchase by Amber Calhoun,$160.56,"$291,094.63"
2023-08-16 11:27:57,Purchase by Mikayla Bryant,$168.54,"$291,263.17"
2023-08-16 15:19:32,Purchase by Derek Garcia,$25.90,"$290,934.07"
2023-08-16 20:48:50,Purchase by Thys Hayes,$95.40,"$291,358.57"
2023-08-17 11:45:19,Purchase by Albert Gilbert,$104.28,"$291,462.85"
2023-08-17 15:24:53,Purchase by Davey Wilson,$31.70,"$291,543.01"
2023-08-17 15:35:54,Purchase by Becky Calhoun,$48.46,"$291,511.31"
2023-08-18 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$288,543.01"
2023-08-18 08:16:56,Purchase by Jonathon Hayes,$20.69,"$288,563.70"
2023-08-18 08:16:57,Purchase by Thomas Hayes,$146.47,"$288,710.17"
2023-08-19 08:07:19,Purchase by Albert Gilbert,$30.88,"$288,998.64"
2023-08-19 09:59:37,Purchase by Adam Solomon,$63.79,"$288,967.76"
2023-08-19 10:35:42,Purchase by Davey Wilson,$97.29,"$289,198.43"
2023-08-19 16:51:20,Purchase by Mike Gomez,$193.80,"$288,903.97"
2023-08-19 18:59:14,Purchase by Jonathon Hayes,$102.50,"$289,101.14"
2023-08-20 21:08:58,Purchase by Jonathon Hayes,$36.38,"$289,234.81"
2023-08-21 12:07:37,Purchase by Mickey Key,$190.38,"$289,657.75"
2023-08-21 15:29:57,Purchase by Albert Gilbert,$186.80,"$289,421.61"
2023-08-21 19:57:37,Purchase by Kim Nunez,$45.76,"$289,467.37"
2023-08-22 13:31:33,Purchase by Dave Harris,$104.46,"$289,762.21"
2023-08-23 19:47:51,Purchase by Liza Phillips,$20.42,"$289,782.63"
2023-08-24 20:57:42,Purchase by Dicey Green,$110.82,"$290,037.43"
2023-08-24 21:11:04,Purchase by Jonathon Bryant,$143.98,"$289,926.61"
2023-08-25 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$287,037.43"
2023-08-25 12:26:07,Purchase by Albert Gilbert,$141.69,"$287,179.12"
2023-08-26 08:45:59,Purchase by Dan Porter,$38.13,"$287,352.72"
2023-08-26 10:01:11,Purchase by Angela Brown,$129.65,"$287,482.37"
2023-08-26 10:49:17,Purchase by Katherine Calhoun,$135.20,"$287,617.57"
2023-08-26 13:07:02,Purchase by Betsy Nunez,$66.34,"$287,245.46"
2023-08-26 13:17:19,Purchase by Jonathon Bryant,$193.86,"$287,811.43"
2023-08-26 15:59:03,Purchase by Stephanie Dominguez,$69.13,"$287,314.59"
2023-08-27 10:56:08,Purchase by Wayne Garcia,$89.56,"$287,980.25"
2023-08-27 16:31:28,Purchase by Becky Calhoun,$20.41,"$288,000.66"
2023-08-27 19:32:25,Purchase by John Key,$79.26,"$287,890.69"
2023-08-28 09:21:49,Purchase by Erica Miranda,$24.25,"$288,140.20"
2023-08-28 14:36:36,Purchase by Lena Hartman,$115.29,"$288,115.95"
2023-08-28 17:14:26,Purchase by Angela Brown,$179.00,"$288,319.20"
2023-08-29 13:27:06,Purchase by Cassie Garcia,$92.79,"$288,411.99"
2023-08-30 08:32:35,Purchase by Mikayla Bryant,$115.42,"$288,818.25"
2023-08-30 19:25:01,Purchase by Wayne Garcia,$104.88,"$288,702.83"
2023-08-30 20:41:56,Purchase by Andrea Phillips,$185.96,"$288,597.95"
2023-08-31 10:02:31,Purchase by Erica Miranda,$129.33,"$289,365.71"
2023-08-31 10:47:41,Purchase by Albert Gilbert,$193.40,"$289,236.38"
2023-08-31 10:49:53,Purchase by Stephanie Dominguez,$193.25,"$289,042.98"
2023-08-31 12:44:44,Purchase by Amber Calhoun,$107.60,"$289,574.45"
2023-08-31 16:52:39,Purchase by Juston Brown,$101.14,"$289,466.85"
2023-08-31 21:04:26,Purchase by Mel Green,$31.48,"$288,849.73"
2023-09-01 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$286,574.45"
2023-09-01 19:15:31,Purchase by Erica Miranda,$30.59,"$286,660.23"
2023-09-01 21:13:19,Purchase by Lindy Tucker,$55.19,"$286,629.64"
2023-09-02 09:43:55,Purchase by Patricia Wilkerson,$45.89,"$286,706.12"
2023-09-02 09:53:07,Purchase by Jonathon Hayes,$114.38,"$286,852.97"
2023-09-02 12:19:16,Purchase by Drew Phillips,$54.11,"$287,119.12"
2023-09-02 13:10:31,Purchase by Becky Calhoun,$47.41,"$286,900.38"
2023-09-02 20:13:55,Purchase by Liza Phillips,$164.63,"$287,065.01"
2023-09-02 21:35:44,Purchase by Albert Gilbert,$32.47,"$286,738.59"
2023-09-03 10:30:51,Purchase by Crissy Bryant,$166.49,"$287,836.07"
2023-09-03 14:14:59,Purchase by Jonathon Bryant,$138.79,"$287,669.58"
2023-09-03 17:21:54,Purchase by Amber Calhoun,$179.74,"$287,530.79"
2023-09-03 18:32:07,Purchase by Mel Green,$47.72,"$287,166.84"
2023-09-03 21:38:11,Purchase by Cassie Garcia,$184.21,"$287,351.05"
2023-09-04 08:37:41,Purchase by Amber Calhoun,$116.87,"$288,740.46"
2023-09-04 12:45:38,Purchase by Hetty Poole,$109.78,"$288,056.55"
2023-09-04 14:01:20,Purchase by Bob Lewis,$199.90,"$288,623.59"
2023-09-04 15:46:06,Purchase by Betsy Nunez,$110.70,"$287,946.77"
2023-09-04 16:52:09,Purchase by Emmy Garcia,$148.73,"$288,336.39"
2023-09-04 19:35:32,Purchase by Dave Harris,$131.11,"$288,187.66"
2023-09-04 20:20:12,Purchase by Christina King,$87.30,"$288,423.69"
2023-09-05 08:15:06,Purchase by Betsy Nunez,$161.64,"$288,902.10"
2023-09-05 08:45:41,Purchase by Mikayla Bryant,$192.29,"$289,486.59"
2023-09-05 14:29:02,Purchase by Jonathon Hayes,$138.99,"$289,144.76"
2023-09-05 15:34:23,Purchase by Angela Brown,$149.54,"$289,294.30"
2023-09-05 20:14:02,Purchase by Erica Miranda,$103.67,"$289,005.77"
2023-09-06 18:11:30,Purchase by Mickey Key,$189.16,"$289,839.49"
2023-09-06 19:36:42,Purchase by Bob Lewis,$163.74,"$289,650.33"
2023-09-07 09:21:27,Purchase by Katherine Calhoun,$144.18,"$290,195.22"
2023-09-07 11:16:24,Purchase by Cassie Garcia,$47.17,"$290,051.04"
2023-09-07 12:52:15,Purchase by Albert Gilbert,$36.78,"$290,003.87"
2023-09-07 13:42:03,Purchase by Mike Gomez,$127.60,"$289,967.09"
2023-09-08 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$287,195.22"
2023-09-08 08:12:19,Purchase by Jock Brown,$61.48,"$287,256.70"
2023-09-08 15:19:42,Purchase by Becky Calhoun,$42.60,"$287,373.18"
2023-09-08 16:56:23,Purchase by Mickey Key,$73.88,"$287,330.58"
2023-09-09 11:24:17,Purchase by Katherine Calhoun,$63.60,"$287,515.91"
2023-09-09 20:27:45,Purchase by Mickey Key,$79.13,"$287,452.31"
2023-09-10 17:26:39,Purchase by Bob Lewis,$105.50,"$287,886.40"
2023-09-10 19:39:37,Purchase by Cassie Garcia,$135.54,"$287,780.90"
2023-09-10 20:56:01,Purchase by Stephanie Dominguez,$129.45,"$287,645.36"
2023-09-11 08:10:32,Purchase by Cassie Garcia,$59.82,"$288,061.52"
2023-09-11 10:37:42,Purchase by Becky Calhoun,$171.18,"$288,639.82"
2023-09-11 10:44:22,Purchase by Teri May,$83.99,"$288,001.70"
2023-09-11 11:28:04,Purchase by Mike Gomez,$31.31,"$287,917.71"
2023-09-11 13:29:32,Purchase by Mickey Key,$113.82,"$288,334.26"
2023-09-11 17:16:41,Purchase by Kim Nunez,$158.92,"$288,220.44"
2023-09-11 19:39:10,Purchase by Angela Brown,$134.38,"$288,468.64"
2023-09-12 11:51:49,Purchase by Katherine Calhoun,$22.30,"$289,111.26"
2023-09-12 12:45:17,Purchase by Cassie Garcia,$28.27,"$288,818.51"
2023-09-12 13:41:41,Purchase by Lena Hartman,$150.42,"$288,790.24"
2023-09-12 13:50:04,Purchase by Mikayla Bryant,$177.18,"$289,288.44"
2023-09-12 14:30:41,Purchase by Erica Miranda,$38.12,"$288,856.63"
2023-09-12 15:26:06,Purchase by Amber Calhoun,$199.20,"$289,088.96"
2023-09-12 17:51:25,Purchase by Liza Phillips,$141.45,"$289,429.89"
2023-09-12 18:05:38,Purchase by Derek Garcia,$33.13,"$288,889.76"
2023-09-13 09:08:52,Purchase by Amber Calhoun,$166.36,"$289,770.77"
2023-09-13 11:59:20,Purchase by Erica Miranda,$24.80,"$289,604.41"
2023-09-13 21:14:50,Purchase by Sarah Bryant,$109.35,"$289,880.12"
2023-09-13 21:53:42,Purchase by Mel Green,$149.72,"$289,579.61"
2023-09-14 14:24:10,Purchase by Mickey Key,$84.31,"$290,273.95"
2023-09-14 19:59:36,Purchase by Angie Brown,$40.89,"$290,314.84"
2023-09-14 20:19:12,Purchase by Cassie Garcia,$112.57,"$289,992.69"
2023-09-14 20:27:59,Purchase by Jock Brown,$196.95,"$290,189.64"
2023-09-15 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$287,363.84"
2023-09-15 09:21:40,Purchase by John Key,$81.72,"$287,556.47"
2023-09-15 11:27:46,Purchase by Mark Lewis,$144.85,"$287,778.00"
2023-09-15 12:09:00,Purchase by Dave Harris,$76.68,"$287,633.15"
2023-09-15 14:08:44,Purchase by Michael Arnold,$75.76,"$288,089.55"
2023-09-15 15:53:32,Purchase by Betsy Nunez,$49.00,"$290,363.84"
2023-09-15 17:16:09,Purchase by Jonathon Hayes,$187.28,"$287,965.28"
2023-09-15 20:16:11,Purchase by Mel Green,$110.91,"$287,474.75"
2023-09-15 20:51:55,Purchase by Mickey Key,$48.51,"$288,013.79"
2023-09-16 18:25:13,Purchase by Betsy Nunez,$126.86,"$288,216.41"
2023-09-16 19:07:07,Purchase by Christina King,$166.95,"$288,383.36"
2023-09-17 11:27:38,Purchase by Erica Miranda,$99.83,"$288,517.53"
2023-09-17 14:38:42,Purchase by Kim Hahn,$34.34,"$288,417.70"
2023-09-17 18:50:12,Purchase by Ren Calhoun,$146.25,"$288,663.78"
2023-09-18 11:07:10,Purchase by Jonathon Bryant,$164.72,"$289,188.23"
2023-09-18 12:40:50,Purchase by Jonathon Hayes,$89.97,"$288,753.75"
2023-09-18 13:03:27,Purchase by Hannah Phillips,$53.25,"$289,241.48"
2023-09-18 15:17:46,Purchase by Katherine Calhoun,$114.42,"$288,868.17"
2023-09-18 15:40:48,Purchase by Dave Wilson,$155.34,"$289,023.51"
2023-09-19 15:47:10,Purchase by Mickey Key,$124.99,"$289,537.38"
2023-09-19 19:19:31,Purchase by Mikayla Bryant,$40.71,"$289,746.39"
2023-09-19 19:40:54,Purchase by Curt Porter,$170.91,"$289,412.39"
2023-09-19 19:47:31,Purchase by Katherine Calhoun,$168.30,"$289,705.68"
2023-09-20 10:00:54,Purchase by Kim Nunez,$163.98,"$290,099.73"
2023-09-20 12:39:07,Purchase by Lindy Tucker,$189.36,"$289,935.75"
2023-09-20 14:55:58,Purchase by Mickey Key,$55.20,"$290,266.73"
2023-09-20 15:23:01,Purchase by Bob Lewis,$111.80,"$290,211.53"
2023-09-20 15:53:15,Purchase by Angela Brown,$47.25,"$290,313.98"
2023-09-21 08:15:28,Purchase by Dicey Green,$65.14,"$290,849.55"
2023-09-21 17:28:13,Purchase by Hannah Phillips,$87.70,"$290,784.41"
2023-09-21 17:57:46,Purchase by Jonathon Bryant,$70.00,"$290,696.71"
2023-09-21 19:44:14,Purchase by Dave Harris,$136.43,"$290,626.71"
2023-09-21 20:08:52,Purchase by Stephanie Dominguez,$176.30,"$290,490.28"
2023-09-22 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$287,849.55"
2023-09-22 09:28:30,Purchase by Lindy Tucker,$172.75,"$288,022.30"
2023-09-22 20:07:35,Purchase by Kim Hahn,$117.79,"$288,140.09"
2023-09-23 08:05:55,Purchase by Barry Deleon,$123.00,"$288,432.67"
2023-09-23 10:48:28,Purchase by Mickey Key,$149.83,"$288,832.16"
2023-09-23 13:30:12,Purchase by Sarah Bryant,$109.00,"$288,941.16"
2023-09-23 13:39:06,Purchase by Stephanie Dominguez,$169.58,"$288,309.67"
2023-09-23 16:58:40,Purchase by Christina King,$155.36,"$288,682.33"
2023-09-23 19:32:40,Purchase by Dan Porter,$94.30,"$288,526.97"
2023-09-24 17:26:15,Purchase by Sara Wilson,$116.70,"$289,057.86"
2023-09-25 10:07:13,Purchase by Mel Green,$71.16,"$289,129.02"
2023-09-25 10:43:26,Purchase by Jonathon Hayes,$135.96,"$289,574.61"
2023-09-25 13:11:36,Purchase by Stephanie Dominguez,$135.26,"$289,264.28"
2023-09-25 14:30:38,Purchase by Albert Gilbert,$174.37,"$289,438.65"
2023-09-25 16:20:27,Purchase by Mickey Key,$54.57,"$289,629.18"
2023-09-25 17:45:14,Purchase by Stal Key,$35.64,"$289,664.82"
2023-09-26 08:36:39,Purchase by Katherine Calhoun,$124.84,"$289,789.66"
2023-09-26 11:40:15,Purchase by Thys Hayes,$76.30,"$289,865.96"
2023-09-27 13:25:15,Purchase by Kev Phillips,$193.34,"$290,059.30"
2023-09-28 13:12:59,Purchase by Lindy Tucker,$25.79,"$290,085.09"
2023-09-29 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$287,085.09"
2023-09-29 10:06:10,Purchase by Amber Calhoun,$63.40,"$287,203.03"
2023-09-29 10:41:29,Purchase by Katherine Calhoun,$142.45,"$287,345.48"
2023-09-29 16:44:49,Purchase by Mickey Key,$54.54,"$287,139.63"
2023-09-30 10:52:41,Purchase by Lena Hartman,$177.55,"$287,686.45"
2023-09-30 11:55:32,Purchase by Kim Nunez,$59.35,"$287,913.01"
2023-09-30 12:33:52,Purchase by Sara Walker,$167.21,"$287,853.66"
2023-09-30 21:59:28,Purchase by Lindy Tucker,$163.42,"$287,508.90"
2023-10-01 08:18:03,Purchase by Kathleen Green,$129.45,"$288,218.55"
2023-10-01 11:19:36,Purchase by Terri Gonzalez,$51.29,"$288,089.10"
2023-10-01 14:48:56,Purchase by Jonathon Bryant,$76.65,"$288,295.20"
2023-10-01 15:49:46,Purchase by Mike Calhoun,$28.40,"$288,323.60"
2023-10-01 18:19:58,Purchase by Betsy Nunez,$124.80,"$288,037.81"
2023-10-02 09:18:05,Purchase by Lena Hartman,$45.46,"$288,500.58"
2023-10-02 12:15:31,Purchase by Dave Harris,$131.52,"$288,455.12"
2023-10-02 12:22:40,Purchase by Katherine Calhoun,$192.18,"$289,004.66"
2023-10-02 14:48:51,Purchase by Becky Calhoun,$54.90,"$288,812.48"
2023-10-02 15:50:34,Purchase by Angie Brown,$56.86,"$289,061.52"
2023-10-02 19:38:41,Purchase by Kim Nunez,$96.72,"$288,757.58"
2023-10-02 21:41:13,Purchase by Jonathon Hayes,$160.28,"$288,660.86"
2023-10-03 08:37:58,Purchase by Bob Lewis,$47.68,"$289,640.23"
2023-10-03 14:39:58,Purchase by Erica Miranda,$171.47,"$289,592.55"
2023-10-03 15:48:59,Purchase by Amber Calhoun,$77.66,"$289,768.65"
2023-10-03 16:59:55,Purchase by Mickey Key,$50.76,"$289,690.99"
2023-10-03 18:47:08,Purchase by Dicey Green,$55.90,"$289,990.27"
2023-10-03 19:43:57,Purchase by Mel Green,$180.40,"$289,241.92"
2023-10-03 20:28:23,Purchase by Stephanie Dominguez,$179.16,"$289,421.08"
2023-10-03 20:29:45,Purchase by Katherine Calhoun,$165.72,"$289,934.37"
2023-10-04 08:13:16,Purchase by Jonathon Bryant,$48.40,"$290,507.52"
2023-10-04 11:06:21,Purchase by Bob Lewis,$187.79,"$290,408.32"
2023-10-04 13:42:14,Purchase by Sara Wilson,$104.88,"$290,168.63"
2023-10-04 15:10:48,Purchase by Kim Hahn,$51.90,"$290,220.53"
2023-10-04 15:44:21,Purchase by Tess Wheeler,$184.11,"$290,805.25"
2023-10-04 17:03:33,Purchase by Angela Brown,$50.80,"$290,459.12"
2023-10-04 17:50:19,Purchase by Dicey Green,$113.62,"$290,621.14"
2023-10-04 21:26:25,Purchase by Dave Harris,$73.48,"$290,063.75"
2023-10-05 11:24:08,Purchase by Lena Hartman,$62.82,"$291,133.44"
2023-10-05 11:25:50,Purchase by Bob Lewis,$149.11,"$291,598.28"
2023-10-05 12:38:53,Purchase by Dave Harris,$184.45,"$291,070.62"
2023-10-05 14:05:09,Purchase by Mikayla Bryant,$184.82,"$291,783.10"
2023-10-05 15:34:27,Purchase by Mel Green,$80.92,"$290,886.17"
2023-10-05 16:06:52,Purchase by Hannah Phillips,$43.21,"$291,826.31"
2023-10-05 17:51:44,Purchase by Erica Miranda,$193.58,"$291,327.02"
2023-10-05 18:28:13,Purchase by Kim Nunez,$122.15,"$291,449.17"
2023-10-06 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$288,826.31"
2023-10-06 08:49:39,Purchase by Mel Green,$151.89,"$289,166.10"
2023-10-06 11:24:32,Purchase by Michael Arnold,$163.11,"$289,367.35"
2023-10-06 13:05:02,Purchase by Kim Hahn,$38.14,"$289,204.24"
2023-10-06 21:30:35,Purchase by Lindy Tucker,$187.90,"$289,014.21"
2023-10-07 08:26:06,Purchase by Jonathon Hayes,$78.30,"$289,745.92"
2023-10-07 09:02:08,Purchase by Thys Hayes,$112.41,"$289,858.33"
2023-10-07 09:07:09,Purchase by Sandra Phillips,$148.61,"$290,132.29"
2023-10-07 10:55:17,Purchase by Thys Miller,$83.79,"$289,667.62"
2023-10-07 12:40:34,Purchase by Dicey Green,$125.35,"$289,983.68"
2023-10-07 14:17:51,Purchase by Lena Hartman,$153.96,"$289,521.31"
2023-10-07 20:40:35,Purchase by Kim Hahn,$62.52,"$289,583.83"
2023-10-08 09:26:39,Purchase by Betsy Nunez,$22.45,"$290,154.74"
